1.133156293907018997e+00 6.075360394732544078e-01 -6.998867572702309747e-01
1.130900264928352605e+00 6.069202648831705238e-01 -6.975532258741711233e-01
1.124641958839778022e+00 6.052113255960210880e-01 -6.910001281855036037e-01
1.096713622777756303e+00 5.975790677781978033e-01 -6.602477950357746872e-01
1.096234177864917836e+00 5.974480740105484466e-01 -6.596971968144093035e-01
1.089632842810502211e+00 5.956449964491380422e-01 -6.520339723627336381e-01
1.022299779452961799e+00 5.774436777533972220e-01 -5.638336139932230706e-01
1.008594210993250861e+00 5.738270901608352181e-01 -5.432129145917264923e-01
1.004573565418643177e+00 5.727756299332781298e-01 -5.369578456132308997e-01
9.960246388989337785e-01 5.705567152598383096e-01 -5.233262723582775555e-01
9.937076905716865083e-01 5.699596287059643940e-01 -5.195509701419220860e-01
9.860818743695128896e-01 5.680088240612125583e-01 -5.068690385216791938e-01
9.785498686482384523e-01 5.661060482708943908e-01 -4.939373423015434028e-01
9.593410761280704024e-01 5.613860816751442551e-01 -4.589265944554697940e-01
9.316657418407758851e-01 5.550546702774767915e-01 -4.022618285866210730e-01
9.133866836162564118e-01 5.513320667691562482e-01 -3.595764743528518381e-01
8.811408083758618393e-01 5.463611493894057203e-01 -2.687258940084183978e-01
8.761372335714114890e-01 5.458835184102233118e-01 -2.520338597292045568e-01
8.602355104616467019e-01 5.452926768638630683e-01 -1.914797197036999798e-01
8.586453122239617874e-01 5.453395320912821642e-01 -1.845975979056274363e-01
8.476352126765667183e-01 5.465281993611078581e-01 -1.305075840258791697e-01
8.452379346276153171e-01 5.470675438743892727e-01 -1.166907003961424605e-01
8.385177861863802873e-01 5.495280885485808176e-01 -7.127594578843000905e-02
8.337352731877655243e-01 5.528737164150526739e-01 -2.799187325616897884e-02
8.296343415856489711e-01 5.592650920327065789e-01 3.271102468914850736e-02
8.294354620179288373e-01 5.598662155133553586e-01 3.758146925209675249e-02
8.292300284257246856e-01 5.605757782436356917e-01 4.319607363592584126e-02
8.285997280267359821e-01 5.642157073821441049e-01 7.003438830428670991e-02
8.285086433354361679e-01 5.658429078046089966e-01 8.113586534606659351e-02
8.291150829751697815e-01 5.729770405444393200e-01 1.249467358626942248e-01
8.484165851627514243e-01 6.162261823844722430e-01 3.079334730659487596e-01
8.657911021394126827e-01 6.431705184135696474e-01 3.884886660007064729e-01
8.804341329515176229e-01 6.640797367722014455e-01 4.416229076994392377e-01
8.896672347702119232e-01 6.768163678196118527e-01 4.709681854986641492e-01
8.940027093296718519e-01 6.827133102986885360e-01 4.838925384189080581e-01
9.247184055423837146e-01 7.235205025012525493e-01 5.638635583705545740e-01
9.659813195872377634e-01 7.770588068000252591e-01 6.496118479408367063e-01
9.921284118156618037e-01 8.107897195673426927e-01 6.953078151535204698e-01
1.002722101118890263e+00 8.244682930643151275e-01 7.123271058097297992e-01
1.002935524271339141e+00 8.247440476983383117e-01 7.126619336021686735e-01
1.009817221610452620e+00 8.336404041118131714e-01 7.232948085075197042e-01
1.011179669251196067e+00 8.354029238044464734e-01 7.253630298619919703e-01
1.035588280719156096e+00 8.670658967862677757e-01 7.604868301631642069e-01
1.069943936361974712e+00 9.120076574817425064e-01 8.043867751383521059e-01
1.070548552458973290e+00 9.128033721550115054e-01 8.051069654057556590e-01
1.110900536318127019e+00 9.663556692844007534e-01 8.494890337632970967e-01
1.118024602747191176e+00 9.759098948016238229e-01 8.566135726550013763e-01
1.118678582441450686e+00 9.767885774816099653e-01 8.572574656960373352e-01
1.120091634778732859e+00 9.786880863383974338e-01 8.586429609214683012e-01
1.157968247863241373e+00 1.030110490823996194e+00 8.929501992855327641e-01
1.170044482711489531e+00 1.046724498536997228e+00 9.027888781474107116e-01
1.190538790654929180e+00 1.075182482450594001e+00 9.183289900389718374e-01
1.201747906986087244e+00 1.090893867164546505e+00 9.262281118935592472e-01
1.204221761756682829e+00 1.094375848271470275e+00 9.279152640369571214e-01
1.212874787571374569e+00 1.106597216299022524e+00 9.336583625563106281e-01
1.221895415137997043e+00 1.119408982003027297e+00 9.393856202133952227e-01
1.294130626594475864e+00 1.224875725408735239e+00 9.759218492838220849e-01
1.386630646017613655e+00 1.368876453979795071e+00 9.986718700827732498e-01
1.419877259737835962e+00 1.423680992498389308e+00 9.999427413570634027e-01
1.443271684292176449e+00 1.463403379784334213e+00 9.984654087523938681e-01
1.447325724937206015e+00 1.470392610118548049e+00 9.980006984895071209e-01
1.448746948978954618e+00 1.472850528383841784e+00 9.978228169791624191e-01
1.482307107800562740e+00 1.532125822935803017e+00 9.912740627728046094e-01
1.513741801315798163e+00 1.590047768418921592e+00 9.807288493935786278e-01
1.516575924075759030e+00 1.595398381022704815e+00 9.795493852248748912e-01
1.526882788180422779e+00 1.615051871660863947e+00 9.749194753086602994e-01
1.536674688504103825e+00 1.634020222576113568e+00 9.700071769747143913e-01
1.614715543737473613e+00 1.798358170690578683e+00 9.089530428726061428e-01
1.676443566183933198e+00 1.955540720919080266e+00 8.176101441968616212e-01
1.678919958007589530e+00 1.962735382547495577e+00 8.125813935640475716e-01
1.716568536676176038e+00 2.089376086387226383e+00 7.101112516143308628e-01
1.721522522112983067e+00 2.110064348423937641e+00 6.906015314443041397e-01
1.736026238090089269e+00 2.184786544942463937e+00 6.124183059743443236e-01
1.741453203138417560e+00 2.226590251152866795e+00 5.626090463009628673e-01
1.739424254205861109e+00 2.364299677259888988e+00 3.540701932828073661e-01
1.734855322274720058e+00 2.386375477194535133e+00 3.112110873819599610e-01
1.712494462618903812e+00 2.444177814243687852e+00 1.759458236470355097e-01
1.700996688928459566e+00 2.461708732031857583e+00 1.244714496531995618e-01
1.690517727115450342e+00 2.474183182983349827e+00 8.275236851058140330e-02
1.673697987566367340e+00 2.489409945114409606e+00 2.289857402424296667e-02
1.664970774920700336e+00 2.495552015274894231e+00 -5.551493566668586413e-03
1.664253898820797994e+00 2.496011897522022238e+00 -7.822314580928324892e-03
1.643353106450603507e+00 2.506901051258488167e+00 -7.029804569158705496e-02
1.579558673880798514e+00 2.518988614122455783e+00 -2.296818943976202676e-01
1.571462478863740353e+00 2.518890537285122910e+00 -2.474943711687571934e-01
1.493708471877852606e+00 2.505161518103692142e+00 -3.996310843883671415e-01
1.469493383198353209e+00 2.497045149803960751e+00 -4.413166878496846968e-01
1.460093105416060411e+00 2.493485418996272962e+00 -4.568909860538893364e-01
1.442433673837381303e+00 2.486220833607899028e+00 -4.852892798258208185e-01
1.414396061654839887e+00 2.473239194623888526e+00 -5.282159091536779982e-01
1.413357874112617374e+00 2.472726173767626712e+00 -5.297570517941809776e-01
1.406371024477092391e+00 2.469215850296650139e+00 -5.400421475642983582e-01
1.401779062194151937e+00 2.466854683219589894e+00 -5.467207185733893304e-01
1.370340550039578442e+00 2.449583958399173422e+00 -5.907836404902330196e-01
1.344638508904679508e+00 2.434109014329381981e+00 -6.247606519798083458e-01
1.314996998027089692e+00 2.414851926122044468e+00 -6.618032101589407246e-01
1.312824230563397476e+00 2.413383427234174761e+00 -6.644315889156134913e-01
1.277159438800551383e+00 2.388216851209911340e+00 -7.059435780468821253e-01
1.259951486501227347e+00 2.375382018141452889e+00 -7.249033511255578155e-01
1.250599670151329335e+00 2.368224521937866811e+00 -7.349236044747713414e-01
1.233652801189119019e+00 2.354934432983602832e+00 -7.525818509463519934e-01
1.224987107258043384e+00 2.347982186335003441e+00 -7.613655631388769329e-01
1.100887410853897075e+00 2.237514100478953605e+00 -8.696456303243773611e-01
1.041444798289249407e+00 2.177828203677113716e+00 -9.102630372149654869e-01
9.939436003413004705e-01 2.127155779356872500e+00 -9.375252321168326963e-01
9.115341584987425305e-01 2.033148941606777171e+00 -9.736293221763197003e-01
8.441404082712734569e-01 1.950621233106675456e+00 -9.921011770943338748e-01
8.405484385050426832e-01 1.946080919056007330e+00 -9.927923358390351449e-01
6.998523482148031327e-01 1.756937161601050734e+00 -9.940631986490566785e-01
6.193888657471079418e-01 1.638774727904956263e+00 -9.687396577565086098e-01
5.942142824607563600e-01 1.600297064976673678e+00 -9.561297011893925557e-01
5.933024770528828595e-01 1.598889925672577705e+00 -9.556267724013456366e-01
5.344741963683612429e-01 1.506117488891797640e+00 -9.157012702451602371e-01
5.117636147842586913e-01 1.469268382193416489e+00 -8.959496302748165553e-01
4.546821660666668374e-01 1.374222881803083496e+00 -8.335056048461302325e-01
4.539957022566447065e-01 1.373059837278429285e+00 -8.326292498549612286e-01
4.530994453913297915e-01 1.371540674951727823e+00 -8.314801541569217802e-01
4.253881174684692734e-01 1.324209284968764999e+00 -7.930609808386676063e-01
4.175159627714712385e-01 1.310644846309120704e+00 -7.810565572029668502e-01
3.956234319819592615e-01 1.272687474824285792e+00 -7.448434930924703323e-01
3.637919382689419612e-01 1.217057848041047885e+00 -6.837305936264205242e-01
3.198423291580503314e-01 1.140309989061939477e+00 -5.784986718324162114e-01
3.049160073291501960e-01 1.114652888295500688e+00 -5.357223951200873469e-01
2.904737847352150681e-01 1.090288450995539060e+00 -4.900738291581099304e-01
2.850221278440028816e-01 1.081258308450548267e+00 -4.716117504434615970e-01
2.823823609901652820e-01 1.076926534132661040e+00 -4.624086736809289722e-01
2.750622704647724959e-01 1.065075785739594938e+00 -4.359327647694908880e-01
2.710589012866866376e-01 1.058709138375580228e+00 -4.208240251762569994e-01
2.634173743184184957e-01 1.046825701951535681e+00 -3.906470865886932931e-01
2.610609372458671529e-01 1.043242455593928586e+00 -3.809647784661617242e-01
2.568579991034087850e-01 1.036960109268967534e+00 -3.632256201053933875e-01
2.514749183850369940e-01 1.029142092461795110e+00 -3.395752423846091217e-01
2.294958097129714547e-01 1.000899145173271831e+00 -2.302675564911152439e-01
2.282259292371675019e-01 9.995075876194279285e-01 -2.232243139373110141e-01
2.257862457827861102e-01 9.969291727184255159e-01 -2.094361608004832731e-01
2.069271420974728437e-01 9.824806886932619943e-01 -8.974729183897349472e-02
1.893983840231962257e-01 9.830826355003268180e-01 4.817178174624456993e-02
1.733255294787482415e-01 1.006410636961039051e+00 2.049462322037228224e-01
1.583581949474413553e-01 1.062118290829112688e+00 3.771768236550974152e-01
1.566281981270833124e-01 1.071208689595491981e+00 3.979639201516312896e-01
1.536408453573529787e-01 1.088198740822118094e+00 4.338011413811163619e-01
1.382907572417827746e-01 1.195746887861959040e+00 6.049244639036966964e-01
1.350019671981051717e-01 1.221393617180748459e+00 6.366316043720768869e-01
1.338840896299265948e-01 1.230185757268010383e+00 6.469290185854613684e-01
1.336823683628602377e-01 1.231774906657311819e+00 6.487610601711552016e-01
1.334481593673491340e-01 1.233620820123825457e+00 6.508781315278296953e-01
1.274849518151658090e-01 1.280693542318733114e+00 7.011874827510583552e-01
1.242429926013931402e-01 1.306120909561719001e+00 7.257266374050757030e-01
1.129999954814478458e-01 1.391720132774902918e+00 7.972116484641210699e-01
1.122046585658922208e-01 1.397583068013021679e+00 8.015557808176407839e-01
1.093530642062896935e-01 1.418372828156460264e+00 8.164486901567795663e-01
1.066510560096344540e-01 1.437733348504812714e+00 8.296281141623372823e-01
9.993023946043097516e-02 1.484450153124792449e+00 8.588721123446750871e-01
9.169633021354935132e-02 1.538947635240562661e+00 8.887857155030595147e-01
8.557001513159449846e-02 1.577641598050414373e+00 9.075058312835768692e-01
7.656452216908869735e-02 1.631865080922930478e+00 9.304811538630510803e-01
7.261738273989837289e-02 1.654703313134266551e+00 9.390780262884483864e-01
7.155951654017070340e-02 1.660733080970605569e+00 9.412444983758574413e-01
7.033231390924066240e-02 1.667680969573268168e+00 9.436880538934842022e-01
4.355508590429730403e-02 1.807978992798568552e+00 9.814933056083738894e-01
3.818526198170818769e-03 1.984604359037854149e+00 9.998815366529728577e-01
-5.934928788696479558e-03 2.023453626575599795e+00 9.997247216385553026e-01
-5.698981263411404680e-02 2.204554918143617037e+00 9.787008914139433413e-01
-6.829904892598027966e-02 2.240361186041561314e+00 9.704251985351713961e-01
-8.974438540752648075e-02 2.304617843298661484e+00 9.519142607039610127e-01
-9.090985904340469215e-02 2.307981026015641923e+00 9.508112687858688572e-01
-2.229981586266390203e-01 2.618959893490854451e+00 7.778607881689993953e-01
-2.856039604242996965e-01 2.726378588625221866e+00 6.711770248196160527e-01
-3.194068445182745575e-01 2.775271647810697129e+00 6.084509315237771609e-01
-3.593317823117389009e-01 2.825175977369758673e+00 5.300988456834084817e-01
-4.172519175550244430e-01 2.882706376150304006e+00 4.085252427277078491e-01
-4.463600800548406800e-01 2.904909120347555884e+00 3.439109547091662722e-01
-4.478961138148301324e-01 2.905953432100604417e+00 3.404349732007707074e-01
-4.581440220932697094e-01 2.912589089245253948e+00 3.170720385100853078e-01
-4.671610500960874934e-01 2.917946248609936788e+00 2.962652240384656688e-01
-4.940745532176258892e-01 2.931190941518581727e+00 2.327386389355327045e-01
-4.980463813048068844e-01 2.932788981182207433e+00 2.231787391604554693e-01
-5.570244704226076093e-01 2.944949954065362085e+00 7.522731982160071884e-02
-5.625850145452218065e-01 2.944902841142225558e+00 6.065909029353534071e-02
-5.718713310277702133e-01 2.944326569948848782e+00 3.607114832264880083e-02
-6.003798233810681007e-01 2.938428318463198075e+00 -4.155956382344654088e-02
-6.489345937749575466e-01 2.911783171379982882e+00 -1.824275852204960136e-01
-6.917184979189214822e-01 2.865663874168568714e+00 -3.183713864486690248e-01
-7.012472714127230278e-01 2.851545365666448006e+00 -3.506555461426819065e-01
-7.138345531191189197e-01 2.830164820448433094e+00 -3.947236998165860045e-01
-7.233175090556350773e-01 2.811681355955195194e+00 -4.291583197017589391e-01
-7.254430945146610465e-01 2.807221710104965240e+00 -4.370410319854149406e-01
-7.374130920918737786e-01 2.779624215883490734e+00 -4.827173270593005938e-01
